-2e-08,-0.02
-1.99e-08,-0.06
-1.98e-08,-0.02
-1.97e-08,0.02
-1.96e-08,-0.02
-1.95e-08,-0.06
-1.94e-08,0.02
-1.93e-08,-0.02
-1.92e-08,0.02
-1.91e-08,-0.06
-1.9e-08,-0.02
-1.89e-08,-0.02
-1.88e-08,-0.02
-1.87e-08,-0.02
-1.86e-08,-0.02
-1.85e-08,-0.06
-1.84e-08,-0.02
-1.83e-08,-0.06
-1.82e-08,-0.02
-1.81e-08,-0.06
-1.8e-08,0.02
-1.79e-08,-0.02
-1.78e-08,-0.02
-1.77e-08,-0.06
-1.76e-08,0.02
-1.75e-08,-0.02
-1.74e-08,0.02
-1.73e-08,0.02
-1.72e-08,-0.06
-1.71e-08,-0.02
-1.7e-08,0.02
-1.69e-08,-0.02
-1.68e-08,0.02
-1.67e-08,-0.02
-1.66e-08,-0.02
-1.65e-08,-0.02
-1.64e-08,0.06
-1.63e-08,-0.02
-1.62e-08,-0.02
-1.61e-08,-0.06
-1.6e-08,0.02
-1.59e-08,-0.06
-1.58e-08,-0.06
-1.57e-08,-0.02
-1.56e-08,-0.02
-1.55e-08,-0.06
-1.54e-08,0.06
-1.53e-08,-0.06
-1.52e-08,-0.02
-1.51e-08,-0.06
-1.5e-08,-0.02
-1.49e-08,-0.02
-1.48e-08,-0.06
-1.47e-08,-0.06
-1.46e-08,-0.02
-1.45e-08,-0.06
-1.44e-08,0.02
-1.43e-08,-0.02
-1.42e-08,-0.02
-1.41e-08,-0.02
-1.4e-08,0.02
-1.39e-08,-0.02
-1.38e-08,-0.02
-1.37e-08,0.02
-1.36e-08,0.02
-1.35e-08,-0.06
-1.34e-08,-0.06
-1.33e-08,-0.02
-1.32e-08,-0.06
-1.31e-08,-0.02
-1.3e-08,0.02
-1.29e-08,-0.06
-1.28e-08,-0.02
-1.27e-08,-0.06
-1.26e-08,0.02
-1.25e-08,-0.02
-1.24e-08,-0.06
-1.23e-08,-0.06
-1.22e-08,-0.02
-1.21e-08,-0.02
-1.2e-08,0.02
-1.19e-08,-0.02
-1.18e-08,0.02
-1.17e-08,-0.02
-1.16e-08,0.02
-1.15e-08,-0.02
-1.14e-08,-0.02
-1.13e-08,-0.02
-1.12e-08,0.02
-1.11e-08,-0.06
-1.1e-08,-0.06
-1.09e-08,-0.02
-1.08e-08,-0.02
-1.07e-08,-0.06
-1.06e-08,-0.02
-1.05e-08,-0.02
-1.04e-08,-0.02
-1.03e-08,-0.02
-1.02e-08,-0.02
-1.01e-08,-0.02
-1e-08,-0.02
-9.9e-09,-0.02
-9.8e-09,-0.02
-9.7e-09,-0.02
-9.6e-09,-0.02
-9.5e-09,0.02
-9.4e-09,-0.02
-9.3e-09,-0.02
-9.2e-09,-0.02
-9.1e-09,-0.02
-9e-09,-0.02
-8.9e-09,-0.02
-8.8e-09,-0.02
-8.7e-09,-0.02
-8.6e-09,0.02
-8.5e-09,-0.02
-8.4e-09,-0.06
-8.3e-09,-0.06
-8.2e-09,0.02
-8.1e-09,0.02
-8e-09,0.06
-7.9e-09,-0.06
-7.8e-09,0.02
-7.7e-09,-0.02
-7.6e-09,0.02
-7.5e-09,0.02
-7.4e-09,-0.02
-7.3e-09,-0.02
-7.2e-09,0.02
-7.1e-09,-0.06
-7e-09,-0.02
-6.9e-09,0.02
-6.8e-09,0.02
-6.7e-09,0.02
-6.6e-09,0.02
-6.5e-09,-0.06
-6.4e-09,0.02
-6.3e-09,-0.06
-6.2e-09,0.02
-6.1e-09,-0.02
-6e-09,-0.02
-5.9e-09,-0.02
-5.8e-09,0.02
-5.7e-09,-0.02
-5.6e-09,0.02
-5.5e-09,0.02
-5.4e-09,-0.02
-5.3e-09,-0.02
-5.2e-09,0.1
-5.1e-09,0.02
-5e-09,0.14
-4.9e-09,0.1
-4.8e-09,0.14
-4.7e-09,0.1
-4.6e-09,0.14
-4.5e-09,0.18
-4.4e-09,0.18
-4.3e-09,0.26
-4.2e-09,0.3
-4.1e-09,0.26
-4e-09,0.38
-3.9e-09,0.38
-3.8e-09,0.42
-3.7e-09,0.46
-3.6e-09,0.54
-3.5e-09,0.58
-3.4e-09,0.62
-3.3e-09,0.66
-3.2e-09,0.78
-3.1e-09,0.74
-3e-09,0.9
-2.9e-09,0.86
-2.8e-09,0.9
-2.7e-09,1.02
-2.6e-09,1.06
-2.5e-09,1.1
-2.4e-09,1.18
-2.3e-09,1.18
-2.2e-09,1.26
-2.1e-09,1.3
-2e-09,1.38
-1.9e-09,1.46
-1.8e-09,1.54
-1.7e-09,1.5
-1.6e-09,1.54
-1.5e-09,1.58
-1.4e-09,1.7
-1.3e-09,1.66
-1.2e-09,1.7
-1.1e-09,1.78
-1e-09,1.74
-9e-10,1.78
-8e-10,1.9
-7e-10,1.86
-6e-10,1.9
-5e-10,1.86
-4e-10,1.94
-3e-10,1.9
-2e-10,1.94
-1e-10,1.9
0,1.94
1e-10,1.94
2e-10,1.94
3e-10,1.94
4e-10,1.94
5e-10,1.9
6e-10,1.86
7e-10,1.82
8e-10,1.94
9e-10,1.86
1e-09,1.82
1.1e-09,1.86
1.2e-09,1.9
1.3e-09,1.86
1.4e-09,1.86
1.5e-09,1.82
1.6e-09,1.86
1.7e-09,1.78
1.8e-09,1.86
1.9e-09,1.82
2e-09,1.82
2.1e-09,1.82
2.2e-09,1.86
2.3e-09,1.82
2.4e-09,1.86
2.5e-09,1.82
2.6e-09,1.82
2.7e-09,1.82
2.8e-09,1.82
2.9e-09,1.86
3e-09,1.9
3.1e-09,1.82
3.2e-09,1.86
3.3e-09,1.78
3.4e-09,1.86
3.5e-09,1.9
3.6e-09,1.82
3.7e-09,1.86
3.8e-09,1.86
3.9e-09,1.86
4e-09,1.86
4.1e-09,1.86
4.2e-09,1.9
4.3e-09,1.94
4.4e-09,1.9
4.5e-09,1.94
4.6e-09,1.9
4.7e-09,1.86
