-1.25e+09,-21.8821
-1.24e+09,-55.5915
-1.23e+09,-52.6415
-1.22e+09,-50.9759
-1.21e+09,-50.004
-1.2e+09,-49.4134
-1.19e+09,-48.9915
-1.18e+09,-48.7852
-1.17e+09,-48.6071
-1.16e+09,-48.6071
-1.15e+09,-48.4977
-1.14e+09,-48.5321
-1.13e+09,-48.6227
-1.12e+09,-48.8071
-1.11e+09,-49.0477
-1.1e+09,-49.4446
-1.09e+09,-49.9852
-1.08e+09,-50.5009
-1.07e+09,-50.7759
-1.06e+09,-51.4227
-1.05e+09,-51.7102
-1.04e+09,-52.179
-1.03e+09,-52.6384
-1.02e+09,-53.1759
-1.01e+09,-53.5165
-1e+09,-53.8977
-9.9e+08,-54.1821
-9.8e+08,-54.3571
-9.7e+08,-54.5571
-9.6e+08,-54.9977
-9.5e+08,-55.4384
-9.4e+08,-55.829
-9.3e+08,-56.3165
-9.2e+08,-56.5977
-9.1e+08,-57.1009
-9e+08,-57.3134
-8.9e+08,-57.5946
-8.8e+08,-57.9852
-8.7e+08,-58.1852
-8.6e+08,-58.6446
-8.5e+08,-59.2821
-8.4e+08,-59.7415
-8.3e+08,-60.2509
-8.2e+08,-60.7665
-8.1e+08,-61.2884
-8e+08,-61.6509
-7.9e+08,-61.7946
-7.8e+08,-61.7477
-7.7e+08,-61.9852
-7.6e+08,-62.1071
-7.5e+08,-62.4227
-7.4e+08,-62.4696
-7.3e+08,-62.6477
-7.2e+08,-62.9102
-7.1e+08,-63.454
-7e+08,-63.8634
-6.9e+08,-64.0727
-6.8e+08,-64.4415
-6.7e+08,-64.7602
-6.6e+08,-65.1946
-6.5e+08,-65.8884
-6.4e+08,-66.3259
-6.3e+08,-66.6884
-6.2e+08,-66.854
-6.1e+08,-67.429
-6e+08,-67.3509
-5.9e+08,-68.0477
-5.8e+08,-68.1696
-5.7e+08,-69.4946
-5.6e+08,-69.4759
-5.5e+08,-69.9602
-5.4e+08,-69.8102
-5.3e+08,-70.3196
-5.2e+08,-70.1384
-5.1e+08,-71.354
-5e+08,-73.0821
-4.9e+08,-73.1165
-4.8e+08,-75.0071
-4.7e+08,-77.4196
-4.6e+08,-80.354
-4.5e+08,-83.3509
-4.4e+08,-88.4009
-4.3e+08,-86.3821
-4.2e+08,-84.379
-4.1e+08,-81.5696
-4e+08,-80.4446
-3.9e+08,-77.7509
-3.8e+08,-77.9196
-3.7e+08,-76.6477
-3.6e+08,-76.7509
-3.5e+08,-77.0509
-3.4e+08,-75.6102
-3.3e+08,-76.2821
-3.2e+08,-76.254
-3.1e+08,-76.6196
-3e+08,-78.6759
-2.9e+08,-77.4259
-2.8e+08,-77.5009
-2.7e+08,-77.4196
-2.6e+08,-78.0665
-2.5e+08,-77.8009
-2.4e+08,-76.8509
-2.3e+08,-76.7415
-2.2e+08,-77.9415
-2.1e+08,-77.8009
-2e+08,-78.4102
-1.9e+08,-77.7134
-1.8e+08,-77.7259
-1.7e+08,-78.1665
-1.6e+08,-78.1009
-1.5e+08,-78.9321
-1.4e+08,-77.0009
-1.3e+08,-77.0759
-1.2e+08,-78.2196
-1.1e+08,-78.1352
-1e+08,-77.9571
-9e+07,-76.7915
-8e+07,-77.1602
-7e+07,-77.954
-6e+07,-78.704
-5e+07,-78.1384
-4e+07,-79.2259
-3e+07,-77.4477
-2e+07,-78.6102
-1e+07,-79.1227
0,-78.8009
1e+07,-78.2384
2e+07,-77.904
3e+07,-78.6852
4e+07,-81.1602
5e+07,-78.9602
6e+07,-79.2165
7e+07,-78.6165
8e+07,-79.8852
9e+07,-79.8727
1e+08,-82.054
1.1e+08,-78.7509
1.2e+08,-79.5415
