0	-0.0458206
0.625	-0.0466747
1.25	-0.0492052
1.875	-0.0533116
2.5	-0.0588134
3.125	-0.065429
3.75	-0.0727558
4.375	-0.0802525
5	-0.0872412
5.625	-0.09294
6.25	-0.0965473
6.875	-0.0973716
7.5	-0.0949917
8.125	-0.0893893
8.75	-0.0810014
9.375	-0.0706529
10	-0.0593921
10.625	-0.0482865
11.25	-0.038251
11.875	-0.0299462
12.5	-0.0237513
13.125	-0.0197855
13.75	-0.0179529
14.375	-0.0179902
15	-0.0195059
15.625	-0.0220098
16.25	-0.0249409
16.875	-0.0276953
17.5	-0.0296638
18.125	-0.0302836
18.75	-0.0290984
19.375	-0.0258259
20	-0.02041
20.625	-0.0130457
21.25	-0.00416477
21.875	0.00562438
22.5	0.015623
23.125	0.0251403
23.75	0.0335783
24.375	0.0404913
25	0.0456157
25.625	0.0488745
26.25	0.050367
26.875	0.0503461
27.5	0.0491951
28.125	0.0473997
28.75	0.0455162
29.375	0.0441325
30	0.04382
30.625	0.0450757
31.25	0.0482604
31.875	0.0535418
32.5	0.0608584
33.125	0.0699121
33.75	0.0802003
34.375	0.0910791
35	0.101848
35.625	0.111834
36.25	0.120468
36.875	0.127328
37.5	0.13217
38.125	0.134929
38.75	0.13571
39.375	0.13477
40	0.132498
40.625	0.129385
41.25	0.125992
41.875	0.122909
42.5	0.120706
43.125	0.119877
43.75	0.12078
44.375	0.123604
45	0.128341
45.625	0.134799
46.25	0.142647
46.875	0.151472
47.5	0.160851
48.125	0.170406
48.75	0.179849
49.375	0.189001
50	0.19779
50.625	0.206238
51.25	0.214428
51.875	0.222478
52.5	0.230498
53.125	0.238565
53.75	0.24669
54.375	0.254809
55	0.262777
55.625	0.270382
56.25	0.277375
56.875	0.283499
57.5	0.288533
58.125	0.292322
58.75	0.294801
59.375	0.296005
60	0.29607
60.625	0.295222
61.25	0.293765
61.875	0.292059
62.5	0.290495
63.125	0.289477
63.75	0.289389
64.375	0.29057
65	0.293277
65.625	0.297659
66.25	0.303727
66.875	0.311343
67.5	0.320218
68.125	0.32993
68.75	0.339973
69.375	0.349803
70	0.358906
70.625	0.366854
71.25	0.373351
71.875	0.378258
72.5	0.381606
73.125	0.383574
73.75	0.384472
74.375	0.384701
75	0.384713
75.625	0.384964
76.25	0.385875
76.875	0.387784
77.5	0.390915
78.125	0.39535
78.75	0.401016
79.375	0.40769
80	0.415023
80.625	0.422576
81.25	0.429867
81.875	0.436423
82.5	0.441831
83.125	0.445772
83.75	0.448053
84.375	0.448618
85	0.447551
85.625	0.445063
86.25	0.441473
86.875	0.437183
87.5	0.432644
88.125	0.428317
88.75	0.424636
89.375	0.421965
90	0.420564
90.625	0.420562
91.25	0.421945
91.875	0.424553
92.5	0.428103
93.125	0.432222
93.75	0.436486
94.375	0.440468
95	0.44378
95.625	0.446111
96.25	0.447253
96.875	0.44712
97.5	0.445751
98.125	0.443309
98.75	0.440065
99.375	0.436377
100	0.432661
100.625	0.429353
101.25	0.426866
101.875	0.425552
102.5	0.425655
103.125	0.42729
103.75	0.430421
104.375	0.434868
105	0.440322
105.625	0.446378
106.25	0.452582
106.875	0.458468
107.5	0.463607
108.125	0.467636
108.75	0.47029
109.375	0.471415
110	0.470976
110.625	0.469063
111.25	0.465879
111.875	0.461728
112.5	0.456995
113.125	0.452117
113.75	0.447545
114.375	0.443704
115	0.440954
115.625	0.43955
116.25	0.439613
116.875	0.441125
117.5	0.443929
118.125	0.447754
118.75	0.452255
119.375	0.45705
120	0.461764
120.625	0.466069
121.25	0.469706
121.875	0.472508
122.5	0.474402
123.125	0.475412
123.75	0.475643
124.375	0.475273
125	0.474524
125.625	0.473641
126.25	0.472865
126.875	0.472407
127.5	0.472422
128.125	0.472993
128.75	0.474123
129.375	0.475732
130	0.477665
130.625	0.479715
131.25	0.481641
131.875	0.483195
132.5	0.484148
133.125	0.484314
133.75	0.483564
134.375	0.481842
135	0.479172
135.625	0.475655
136.25	0.471465
136.875	0.466838
137.5	0.46205
138.125	0.457392
138.75	0.453144
139.375	0.449547
140	0.446768
140.625	0.444886
141.25	0.443876
141.875	0.44361
142.5	0.443867
143.125	0.444355
143.75	0.444742
144.375	0.444681
145	0.443849
145.625	0.441972
146.25	0.43885
146.875	0.434372
147.5	0.42853
148.125	0.421427
148.75	0.413268
149.375	0.404356
150	0.395077
150.625	0.385872
151.25	0.377207
151.875	0.369544
152.5	0.3633
153.125	0.358821
153.75	0.356357
154.375	0.356051
155	0.357942
155.625	0.361973
156.25	0.368018
156.875	0.375906
157.5	0.385449
158.125	0.396467
158.75	0.408806
159.375	0.422346
160	0.437011
160.625	0.452757
161.25	0.469566
161.875	0.487425
162.5	0.506313
163.125	0.526179
163.75	0.546932
164.375	0.568429
165	0.590475
165.625	0.612829
166.25	0.635216
166.875	0.657344
167.5	0.678919
168.125	0.699667
168.75	0.719347
169.375	0.737759
170	0.754758
170.625	0.770252
171.25	0.784208
171.875	0.796651
172.5	0.807657
173.125	0.817352
173.75	0.825901
174.375	0.833502
175	0.840367
175.625	0.84671
176.25	0.852727
176.875	0.85858
177.5	0.864383
178.125	0.870196
178.75	0.87602
179.375	0.881802
180	0.88745
180.625	0.892841
181.25	0.897838
181.875	0.902307
182.5	0.906131
183.125	0.909216
183.75	0.911505
184.375	0.912983
185	0.913681
185.625	0.913676
186.25	0.91309
186.875	0.912082
187.5	0.910836
188.125	0.909545
188.75	0.908391
189.375	0.907527
190	0.907058
190.625	0.907032
191.25	0.907436
191.875	0.908201
192.5	0.909213
193.125	0.91033
193.75	0.911399
194.375	0.912271
195	0.91282
195.625	0.912951
196.25	0.912608
196.875	0.911782
197.5	0.910509
198.125	0.908865
198.75	0.906965
199.375	0.904943
200	0.902943
200.625	0.9011
201.25	0.899522
201.875	0.898278
202.5	0.897389
203.125	0.896826
203.75	0.896514
204.375	0.896341
205	0.896172
205.625	0.895869
206.25	0.895299
206.875	0.894357
207.5	0.892969
208.125	0.891108
208.75	0.888795
209.375	0.886101
210	0.883141
210.625	0.880063
211.25	0.877032
211.875	0.874214
212.5	0.871752
213.125	0.86975
213.75	0.868257
