0	-0.0519188
0.625	-0.0527066
1.25	-0.0550437
1.875	-0.0588461
2.5	-0.0639627
3.125	-0.0701563
3.75	-0.077084
4.375	-0.0842815
5	-0.0911608
5.625	-0.097036
6.25	-0.101192
6.875	-0.102994
7.5	-0.102029
8.125	-0.0982212
8.75	-0.0918844
9.375	-0.0836735
10	-0.0744461
10.625	-0.065087
11.25	-0.0563577
11.875	-0.0488051
12.5	-0.0427309
13.125	-0.0382091
13.75	-0.035123
14.375	-0.033208
15	-0.032089
15.625	-0.0313134
16.25	-0.0303835
16.875	-0.0287912
17.5	-0.026062
18.125	-0.0218074
18.75	-0.0157825
19.375	-0.00793777
20	0.00154882
20.625	0.0122739
21.25	0.0236503
21.875	0.0349834
22.5	0.0455651
23.125	0.054765
23.75	0.0620971
24.375	0.0672578
25	0.0701335
25.625	0.0707881
26.25	0.0694384
26.875	0.0664264
27.5	0.0621907
28.125	0.0572397
28.75	0.0521225
29.375	0.047396
30	0.0435841
30.625	0.0411316
31.25	0.0403562
31.875	0.0414069
32.5	0.044242
33.125	0.0486333
33.75	0.0542026
34.375	0.0604848
35	0.0670043
35.625	0.0733502
36.25	0.0792365
36.875	0.084539
37.5	0.0893089
38.125	0.0937641
38.75	0.0982645
39.375	0.103274
40	0.109308
40.625	0.116877
41.25	0.126407
41.875	0.138169
42.5	0.152203
43.125	0.168259
43.75	0.185782
44.375	0.203933
45	0.221676
45.625	0.237895
46.25	0.251538
46.875	0.261745
47.5	0.267944
48.125	0.269898
48.75	0.267711
49.375	0.261792
50	0.252811
50.625	0.241634
51.25	0.229256
51.875	0.21674
52.5	0.205139
53.125	0.195425
53.75	0.188409
54.375	0.18467
55	0.184499
55.625	0.187874
56.25	0.194469
56.875	0.203707
57.5	0.214842
58.125	0.227054
58.75	0.239552
59.375	0.251648
60	0.262822
60.625	0.272746
61.25	0.281292
61.875	0.288518
62.5	0.294645
63.125	0.300018
63.75	0.305062
64.375	0.31024
65	0.315995
65.625	0.322698
66.25	0.330598
66.875	0.339772
67.5	0.350105
68.125	0.361286
68.75	0.372826
69.375	0.384115
70	0.394487
70.625	0.403297
71.25	0.409993
71.875	0.414174
72.5	0.415623
73.125	0.414332
73.75	0.410493
74.375	0.404486
75	0.396847
75.625	0.388234
76.25	0.379379
76.875	0.371036
77.5	0.363929
78.125	0.358685
78.75	0.355792
79.375	0.355551
80	0.358055
80.625	0.363189
81.25	0.370647
81.875	0.379973
82.5	0.390613
83.125	0.401967
83.75	0.413445
84.375	0.424508
85	0.4347
85.625	0.443669
86.25	0.451173
86.875	0.457083
87.5	0.461373
88.125	0.464106
88.75	0.465417
89.375	0.465489
90	0.464535
90.625	0.46277
91.25	0.460392
91.875	0.457569
92.5	0.454427
93.125	0.451047
93.75	0.447474
94.375	0.443728
95	0.439817
95.625	0.435755
96.25	0.431581
96.875	0.427365
97.5	0.423225
98.125	0.41932
