0	-0.00159625
0.625	-0.00196141
1.25	-0.00303194
1.875	-0.00472997
2.5	-0.00691988
3.125	-0.00940105
3.75	-0.0119022
4.375	-0.0140817
5	-0.0155426
5.625	-0.015868
6.25	-0.0146837
6.875	-0.0117392
7.5	-0.00699209
8.125	-0.0006559
8.75	0.00680894
9.375	0.0147769
10	0.0225788
10.625	0.0296272
11.25	0.0355
11.875	0.0399756
12.5	0.0430234
13.125	0.0447721
13.75	0.0454708
14.375	0.0454538
15	0.0451134
15.625	0.0448758
16.25	0.0451774
16.875	0.0464366
17.5	0.0490173
18.125	0.053185
18.75	0.0590631
19.375	0.0665931
20	0.0755203
20.625	0.0854083
21.25	0.0956885
21.875	0.105736
22.5	0.114957
23.125	0.122863
23.75	0.129128
24.375	0.133605
25	0.136329
25.625	0.137494
26.25	0.137426
26.875	0.136548
27.5	0.135351
28.125	0.13436
28.75	0.134097
29.375	0.135039
30	0.137571
30.625	0.141934
31.25	0.148181
31.875	0.15615
32.5	0.16546
33.125	0.17555
33.75	0.18574
34.375	0.195322
35	0.203653
35.625	0.210225
36.25	0.214727
36.875	0.217058
37.5	0.217331
38.125	0.215846
38.75	0.21307
39.375	0.209588
40	0.206069
40.625	0.203219
41.25	0.201718
41.875	0.202158
42.5	0.204972
43.125	0.210366
43.75	0.218273
44.375	0.228336
45	0.239943
45.625	0.252303
46.25	0.264548
46.875	0.275853
47.5	0.285534
48.125	0.293118
48.75	0.298377
49.375	0.301321
50	0.302179
50.625	0.301351
51.25	0.29936
51.875	0.296797
52.5	0.294265
53.125	0.292319
53.75	0.291414
54.375	0.291859
55	0.293783
55.625	0.297123
56.25	0.301645
56.875	0.306977
57.5	0.31267
58.125	0.318258
58.75	0.32332
59.375	0.327528
60	0.330679
60.625	0.332703
61.25	0.33367
61.875	0.333769
62.5	0.333297
63.125	0.332621
63.75	0.332158
64.375	0.332331
65	0.333531
65.625	0.336077
66.25	0.340172
66.875	0.345872
67.5	0.353066
68.125	0.361477
68.75	0.370688
69.375	0.380182
70	0.389409
70.625	0.397843
71.25	0.405048
71.875	0.410716
72.5	0.414696
73.125	0.417003
73.75	0.417805
74.375	0.417402
75	0.416194
75.625	0.414639
76.25	0.413218
76.875	0.41238
77.5	0.412509
78.125	0.41388
78.75	0.416634
79.375	0.420763
80	0.426114
80.625	0.432405
81.25	0.439266
81.875	0.446278
82.5	0.45302
83.125	0.459116
83.75	0.464267
84.375	0.468278
85	0.471069
85.625	0.47268
86.25	0.473257
86.875	0.473041
87.5	0.472342
88.125	0.471508
88.75	0.470893
89.375	0.470819
90	0.471545
90.625	0.473236
91.25	0.475947
91.875	0.479615
92.5	0.484068
93.125	0.489048
93.75	0.494237
94.375	0.499299
95	0.503911
