0	-0.046696
0.625	-0.0473258
1.25	-0.0491896
1.875	-0.0522051
2.5	-0.0562264
3.125	-0.0610294
3.75	-0.0662969
4.375	-0.0716104
5	-0.0764525
5.625	-0.0802392
6.25	-0.0823844
6.875	-0.0824016
7.5	-0.0800212
8.125	-0.0752829
8.75	-0.0685642
9.375	-0.0605173
10	-0.0519378
10.625	-0.0436061
11.25	-0.0361644
11.875	-0.0300448
12.5	-0.0254552
13.125	-0.0224019
13.75	-0.0207289
14.375	-0.0201551
15	-0.02031
15.625	-0.0207598
16.25	-0.0210364
16.875	-0.0206665
17.5	-0.0192102
18.125	-0.0163086
18.75	-0.0117331
19.375	-0.00543308
20	0.00243723
20.625	0.0115216
21.25	0.021301
21.875	0.0311652
22.5	0.0404991
23.125	0.0487653
23.75	0.0555672
24.375	0.0606822
25	0.0640686
25.625	0.0658516
26.25	0.0663
26.875	0.0657954
27.5	0.0648006
28.125	0.0638267
28.75	0.0633937
29.375	0.0639889
30	0.0660162
30.625	0.0697431
31.25	0.0752523
31.875	0.0824093
32.5	0.0908579
33.125	0.10005
33.75	0.109309
34.375	0.117919
35	0.125217
35.625	0.130673
36.25	0.133948
36.875	0.134921
37.5	0.13369
38.125	0.130559
38.75	0.126009
39.375	0.120666
40	0.11526
40.625	0.11058
41.25	0.10741
41.875	0.106463
42.5	0.108299
43.125	0.113242
43.75	0.121319
44.375	0.132232
45	0.145377
45.625	0.159919
46.25	0.174897
46.875	0.189354
47.5	0.202453
48.125	0.213565
48.75	0.222306
49.375	0.228555
50	0.232429
50.625	0.23424
51.25	0.23445
51.875	0.233613
52.5	0.232316
53.125	0.231123
53.75	0.230517
54.375	0.230853
55	0.232319
55.625	0.234926
56.25	0.238513
56.875	0.242782
57.5	0.247346
58.125	0.251794
58.75	0.255742
59.375	0.258887
60	0.261035
60.625	0.262122
61.25	0.262211
61.875	0.261489
62.5	0.260245
63.125	0.258853
63.75	0.257735
64.375	0.257333
65	0.258066
65.625	0.260288
66.25	0.264247
66.875	0.270049
67.5	0.277631
68.125	0.286761
68.75	0.297059
69.375	0.308034
70	0.319144
70.625	0.32986
71.25	0.339725
71.875	0.348401
72.5	0.355696
73.125	0.361573
73.75	0.366141
74.375	0.369633
75	0.372376
75.625	0.374746
76.25	0.377135
76.875	0.379902
77.5	0.383335
78.125	0.387619
78.75	0.392814
79.375	0.398847
80	0.405521
80.625	0.412536
81.25	0.419529
81.875	0.426119
82.5	0.431942
83.125	0.4367
83.75	0.440187
84.375	0.442306
85	0.443078
85.625	0.442641
86.25	0.441235
86.875	0.439181
87.5	0.436854
88.125	0.434652
88.75	0.432957
89.375	0.432097
90	0.432314
90.625	0.433735
91.25	0.436356
91.875	0.440042
92.5	0.44454
93.125	0.449508
93.75	0.454553
94.375	0.459272
95	0.463293
95.625	0.466311
96.25	0.468115
96.875	0.468607
97.5	0.46781
98.125	0.465865
98.75	0.463023
99.375	0.459629
100	0.456088
100.625	0.452839
101.25	0.450311
101.875	0.44888
102.5	0.448831
103.125	0.450326
103.75	0.453382
104.375	0.45787
105	0.463527
105.625	0.469985
106.25	0.47681
106.875	0.483542
107.5	0.489739
108.125	0.495009
108.75	0.499041
109.375	0.501624
110	0.502656
110.625	0.502151
111.25	0.500235
111.875	0.497136
112.5	0.493169
113.125	0.488714
113.75	0.48418
114.375	0.479973
115	0.476455
115.625	0.473909
116.25	0.472507
116.875	0.472294
117.5	0.473191
118.125	0.475005
118.75	0.47746
119.375	0.480234
120	0.482996
120.625	0.485442
121.25	0.48732
121.875	0.488455
122.5	0.488757
123.125	0.488223
123.75	0.486931
124.375	0.485032
125	0.482731
125.625	0.480263
126.25	0.477871
126.875	0.475778
127.5	0.474165
128.125	0.473149
128.75	0.472768
129.375	0.472981
130	0.47367
130.625	0.474652
131.25	0.475702
131.875	0.476574
132.5	0.477028
133.125	0.476852
133.75	0.475882
134.375	0.474018
135	0.471234
135.625	0.467581
136.25	0.463186
136.875	0.458245
137.5	0.453005
138.125	0.447746
138.75	0.442754
139.375	0.438291
140	0.434568
140.625	0.43172
141.25	0.42979
141.875	0.428724
142.5	0.428371
143.125	0.428505
143.75	0.428843
144.375	0.429078
145	0.428903
145.625	0.428043
146.25	0.426278
146.875	0.423461
147.5	0.419535
148.125	0.414536
148.75	0.4086
149.375	0.401953
150	0.394904
150.625	0.38782
151.25	0.381105
151.875	0.37517
152.5	0.370397
153.125	0.367117
153.75	0.365582
154.375	0.365955
155	0.368306
155.625	0.372619
156.25	0.378812
156.875	0.386755
157.5	0.396293
158.125	0.407273
158.75	0.419552
159.375	0.433013
160	0.44757
160.625	0.463161
161.25	0.479743
161.875	0.49728
162.5	0.515727
163.125	0.53502
163.75	0.555063
164.375	0.575721
165	0.596821
165.625	0.618156
166.25	0.639495
166.875	0.660595
167.5	0.681214
168.125	0.701128
168.75	0.720135
169.375	0.738068
170	0.7548
170.625	0.770244
171.25	0.784352
171.875	0.79712
172.5	0.80858
173.125	0.8188
173.75	0.82788
174.375	0.835946
175	0.843141
175.625	0.849618
176.25	0.855529
176.875	0.861013
177.5	0.866184
178.125	0.871129
178.75	0.875897
179.375	0.880503
180	0.884931
180.625	0.88914
181.25	0.893072
181.875	0.896661
182.5	0.899845
183.125	0.902568
183.75	0.904792
184.375	0.9065
185	0.907701
185.625	0.908431
186.25	0.908754
186.875	0.908757
187.5	0.908546
188.125	0.908238
188.75	0.907945
189.375	0.907765
190	0.907772
190.625	0.908007
191.25	0.908473
191.875	0.90914
192.5	0.90995
193.125	0.910826
193.75	0.91168
194.375	0.912429
195	0.912998
195.625	0.913331
196.25	0.913394
196.875	0.913182
197.5	0.912716
198.125	0.91204
198.75	0.91122
199.375	0.910334
200	0.909463
200.625	0.908681
201.25	0.908045
201.875	0.907584
202.5	0.907299
203.125	0.907158
203.75	0.9071
204.375	0.907045
205	0.906898
205.625	0.906564
206.25	0.905955
206.875	0.905
207.5	0.903654
208.125	0.901901
208.75	0.899762
209.375	0.897291
210	0.894573
210.625	0.891718
211.25	0.888847
211.875	0.886086
212.5	0.883545
213.125	0.881305
213.75	0.879414
214.375	0.877876
215	0.876656
215.625	0.875684
216.25	0.874863
216.875	0.874085
217.5	0.873241
218.125	0.872234
218.75	0.870986
219.375	0.869451
220	0.867614
220.625	0.865494
221.25	0.863146
221.875	0.860649
222.5	0.858101
223.125	0.855613
223.75	0.853287
224.375	0.851213
225	0.849456
225.625	0.848048
226.25	0.846986
226.875	0.846233
227.5	0.845725
228.125	0.845377
228.75	0.845096
229.375	0.844791
230	0.844384
230.625	0.843817
231.25	0.84306
231.875	0.842116
232.5	0.841014
233.125	0.839808
233.75	0.83857
234.375	0.837378
235	0.836302
235.625	0.835402
236.25	0.834709
236.875	0.834231
237.5	0.833943
238.125	0.833794
238.75	0.833711
239.375	0.833604
240	0.833375
240.625	0.832927
241.25	0.832172
241.875	0.831039
242.5	0.829482
243.125	0.827487
243.75	0.825075
244.375	0.822306
245	0.819274
245.625	0.816101
246.25	0.812928
246.875	0.809897
247.5	0.80714
248.125	0.804762
248.75	0.802831
249.375	0.80137
250	0.800362
250.625	0.79975
251.25	0.799448
251.875	0.799354
252.5	0.799355
253.125	0.799347
253.75	0.799237
254.375	0.798956
255	0.798466
255.625	0.797759
256.25	0.79686
256.875	0.795825
257.5	0.79473
258.125	0.793666
258.75	0.792721
259.375	0.791968
260	0.791456
260.625	0.791201
261.25	0.791182
261.875	0.791343
262.5	0.791599
263.125	0.791848
263.75	0.791976
264.375	0.791872
265	0.791438
265.625	0.790595
266.25	0.789295
266.875	0.787527
267.5	0.785321
268.125	0.782749
268.75	0.779927
269.375	0.777004
270	0.77415
270.625	0.771543
271.25	0.769344
271.875	0.767683
272.5	0.76664
273.125	0.766241
273.75	0.766449
274.375	0.767175
275	0.768287
275.625	0.769628
276.25	0.771023
276.875	0.772305
277.5	0.773319
278.125	0.773938
278.75	0.774071
279.375	0.773669
280	0.772729
280.625	0.771297
281.25	0.769461
281.875	0.767347
282.5	0.765106
283.125	0.762896
283.75	0.760867
284.375	0.75914
285	0.757797
285.625	0.756873
286.25	0.75635
286.875	0.756164
287.5	0.756214
288.125	0.756371
288.75	0.756496
289.375	0.756448
290	0.756099
290.625	0.755347
291.25	0.754118
291.875	0.752383
292.5	0.750152
293.125	0.747481
293.75	0.744465
294.375	0.741231
295	0.737923
295.625	0.734688
296.25	0.731657
296.875	0.728935
297.5	0.726587
298.125	0.724632
298.75	0.723047
299.375	0.721773
300	0.72072
300.625	0.719785
301.25	0.71886
301.875	0.717843
302.5	0.716652
303.125	0.71523
303.75	0.71355
304.375	0.711622
305	0.709485
305.625	0.70721
306.25	0.704889
306.875	0.702624
307.5	0.700519
308.125	0.698666
308.75	0.697136
309.375	0.695973
310	0.695189
310.625	0.694763
311.25	0.694647
311.875	0.694771
312.5	0.695053
313.125	0.695401
313.75	0.69573
314.375	0.695964
